Sensor 0052 - site1
Site 1
date [EST]	lu 412 [uW/cm^2/nm/sr]	lu 442 [uW/cm^2/nm/sr]	lu 490 [uW/cm^2/nm/sr]	lu 510 [uW/cm^2/nm/sr]	lu 555 [uW/cm^2/nm/sr]	lu 664 [uW/cm^2/nm/sr]	lu 669 [uW/cm^2/nm/sr]
2018-08-31 08:00:00	0.002694	0.011485	0.052127	0.077875	0.154717	0.027422	0.025836
2018-08-31 09:00:00	0.008706	0.026199	0.099574	0.139818	0.257858	0.054548	0.051503
2018-08-31 10:00:00	0.017555	0.043336	0.153119	0.218354	0.396501	0.070105	0.067031
2018-08-31 11:00:00	0.009020	0.025116	0.102579	0.154357	0.302746	0.040767	0.038383
2018-08-31 12:00:00	0.005809	0.017488	0.076393	0.115705	0.242933	0.032109	0.030099
2018-08-31 13:00:00	0.012850	0.031796	0.115670	0.167238	0.313377	0.042913	0.041103
2018-08-31 14:00:00	0.008672	0.022596	0.082892	0.119875	0.212771	0.020805	0.021209
2018-08-31 15:00:00	0.000911	0.005548	0.027857	0.040944	0.076060	0.002749	0.002410
2018-08-31 16:00:00	0.002200	0.009094	0.040122	0.058245	0.106393	0.010057	0.010469
2018-08-31 17:00:00	-0.000418	0.002539	0.020586	0.031259	0.060300	0.002272	0.002217
2018-08-31 18:00:00	-0.002930	-0.002352	0.000815	0.002125	0.003516	-0.006165	-0.005999
2018-08-31 19:00:00	-0.003201	-0.003762	-0.003593	-0.003845	-0.005177	-0.007307	-0.007394
2018-08-31 20:00:00	-0.003338	-0.003708	-0.003695	-0.003679	-0.005097	-0.007274	-0.007006
2018-08-31 21:00:00	-0.003169	-0.003704	-0.003547	-0.003927	-0.005048	-0.007666	-0.007684
2018-08-31 22:00:00	-0.003225	-0.004101	-0.00368	-0.003921	-0.005432	-0.007398	-0.007483
2018-08-31 23:00:00	-0.003201	-0.003950	-0.003421	-0.004066	-0.005093	-0.007635	-0.007475
2018-09-01 00:00:00	-0.003169	-0.00381	-0.003725	-0.003791	-0.005217	-0.007483	-0.007364
2018-09-01 01:00:00	-0.003327	-0.003883	-0.003740	-0.003845	-0.005263	-0.007459	-0.007317
2018-09-01 02:00:00	-0.003379	-0.003623	-0.003634	-0.003776	-0.005179	-0.007467	-0.007107
2018-09-01 03:00:00	-0.003417	-0.003717	-0.003716	-0.003764	-0.005381	-0.007433	-0.007478
2018-09-01 04:00:00	-0.003344	-0.003913	-0.003654	-0.003920	-0.004968	-0.007303	-0.007491
2018-09-01 05:00:00	-0.003150	-0.003677	-0.002623	-0.002719	-0.003499	-0.007029	-0.007062
2018-09-01 06:00:00	-0.001157	0.001119	0.014799	0.021740	0.039708	-0.002303	-0.002284
2018-09-01 07:00:00	0.002453	0.010211	0.047560	0.067501	0.124325	0.011304	0.011521
2018-09-01 08:00:00	0.007417	0.020098	0.074646	0.105892	0.199517	0.028440	0.028252
2018-09-01 09:00:00	0.009423	0.024475	0.091285	0.133799	0.265063	0.037713	0.037366
2018-09-01 10:00:00	0.014682	0.036174	0.127736	0.183311	0.357302	0.054571	0.053531
2018-09-01 11:00:00	0.019578	0.045950	0.15476	0.216008	0.407137	0.070168	0.067593
2018-09-01 12:00:00	0.017370	0.040586	0.144168	0.206018	0.390064	0.048582	0.047973
2018-09-01 13:00:00	0.012497	0.031495	0.122830	0.172096	0.326916	0.033567	0.033531
2018-09-01 14:00:00	0.003819	0.010898	0.046983	0.066089	0.122928	0.009450	0.009774
2018-09-01 15:00:00	0.003568	0.010221	0.044217	0.061908	0.113546	0.006886	0.007293
2018-09-01 16:00:00	0.000506	0.004865	0.025779	0.036227	0.065270	0.001843	0.002094
2018-09-01 17:00:00	-0.001036	0.000965	0.013184	0.018897	0.034220	-0.002080	-0.002008
2018-09-01 18:00:00	-0.003241	-0.002970	-0.001194	-0.000397	0.000048	-0.006656	-0.006504
2018-09-01 19:00:00	-0.003324	-0.003989	-0.003640	-0.004110	-0.005045	-0.007103	-0.007648
2018-09-01 20:00:00	-0.003309	-0.003629	-0.003599	-0.003831	-0.005413	-0.007302	-0.007369
2018-09-01 21:00:00	-0.003167	-0.003694	-0.003676	-0.003847	-0.005355	-0.007740	-0.007469
2018-09-01 22:00:00	-0.003251	-0.003765	-0.003648	-0.003793	-0.005080	-0.007328	-0.007027
2018-09-01 23:00:00	-0.003362	-0.003973	-0.003344	-0.003792	-0.005332	-0.007222	-0.007482
2018-09-02 00:00:00	-0.003034	-0.003500	-0.003339	-0.003543	-0.004659	-0.006761	-0.006830
2018-09-02 01:00:00	-0.003254	-0.004008	-0.003542	-0.003874	-0.005184	-0.007474	-0.007426
2018-09-02 02:00:00	-0.003027	-0.003610	-0.003306	-0.003430	-0.004716	-0.006633	-0.006705
2018-09-02 03:00:00	-0.003436	-0.003964	-0.003676	-0.003733	-0.005429	-0.007713	-0.007262
2018-09-02 04:00:00	-0.002907	-0.003620	-0.003382	-0.003615	-0.004939	-0.006696	-0.006513
2018-09-02 05:00:00	-0.003092	-0.003337	-0.002964	-0.003026	-0.003919	-0.006809	-0.006453
2018-09-02 06:00:00	-0.001956	-0.001040	0.004658	0.006855	0.012165	-0.004627	-0.004673
2018-09-02 07:00:00	-0.001029	0.001119	0.012571	0.018085	0.033563	-0.002363	-0.001984
2018-09-02 08:00:00	0.000010	0.003601	0.021514	0.031462	0.059354	0.000198	0.000705
2018-09-02 09:00:00	0.007189	0.020240	0.085248	0.125183	0.248293	0.021234	0.021720
2018-09-02 10:00:00	0.009533	0.025080	0.098399	0.143196	0.280487	0.026346	0.026546
2018-09-02 11:00:00	0.011614	0.029450	0.112645	0.162634	0.316967	0.026991	0.026710
2018-09-02 12:00:00	0.011078	0.028307	0.114115	0.165765	0.324017	0.029309	0.029654
2018-09-02 13:00:00	0.010403	0.0272860	0.106515	0.152007	0.285674	0.024419	0.024582
2018-09-02 14:00:00	0.009623	0.026924	0.109509	0.155989	0.296334	0.025207	0.025742
2018-09-02 15:00:00	0.003572	0.011984	0.054931	0.079150	0.147389	0.007650	0.008675
2018-09-02 16:00:00	0.000656	0.005300	0.026383	0.037047	0.065202	0.000372	0.000545
2018-09-02 17:00:00	-0.000428	0.002511	0.018304	0.025707	0.045796	0.000690	0.000712
2018-09-02 18:00:00	-0.002947	-0.00327	-0.001710	-0.001623	-0.002531	-0.007267	-0.007131
2018-09-02 19:00:00	-0.003116	-0.004013	-0.003538	-0.003822	-0.005194	-0.007631	-0.007171
2018-09-02 20:00:00	-0.003217	-0.003864	-0.003704	-0.003796	-0.005432	-0.007730	-0.007410
2018-09-02 21:00:00	-0.003166	-0.003763	-0.003625	-0.003930	-0.005181	-0.007573	-0.007369
2018-09-02 22:00:00	-0.003204	-0.004045	-0.003504	-0.003797	-0.005224	-0.007621	-0.007543
2018-09-02 23:00:00	-0.003176	-0.003924	-0.003561	-0.003744	-0.005354	-0.007671	-0.007476
2018-09-03 00:00:00	-0.002985	-0.003791	-0.003771	-0.003851	-0.005216	-0.007534	-0.007134
2018-09-03 01:00:00	-0.003339	-0.003644	-0.003723	-0.004004	-0.005163	-0.007480	-0.007283
2018-09-03 02:00:00	-0.003246	-0.003934	-0.003741	-0.003784	-0.005167	-0.007679	-0.007527
2018-09-03 03:00:00	-0.003190	-0.003849	-0.003825	-0.003870	-0.005148	-0.007527	-0.007451
2018-09-03 04:00:00	-0.003190	-0.003593	-0.003610	-0.003836	-0.005156	-0.007410	-0.007186
2018-09-03 05:00:00	-0.003142	-0.003377	-0.003325	-0.003258	-0.004529	-0.007565	-0.007366
2018-09-03 06:00:00	-0.002112	-0.001269	0.004667	0.006678	0.010602	-0.005146	-0.005181
2018-09-03 07:00:00	-0.000028	0.005164	0.029734	0.042371	0.079518	0.001882	0.002246
2018-09-03 08:00:00	0.004521	0.014046	0.061335	0.088687	0.173212	0.013365	0.013579
2018-09-03 09:00:00	0.006635	0.019773	0.080609	0.117776	0.232026	0.023577	0.023081
2018-09-03 10:00:00	0.009542	0.025763	0.098839	0.144423	0.283052	0.029201	0.028630
2018-09-03 11:00:00	0.010517	0.0274680	0.105831	0.156261	0.312795	0.034277	0.033881
2018-09-03 12:00:00	0.009114	0.024285	0.097614	0.144722	0.289765	0.025653	0.025426
2018-09-03 13:00:00	0.008683	0.0235560	0.095585	0.139672	0.277434	0.024601	0.024399
2018-09-03 14:00:00	0.007223	0.020310	0.082415	0.119773	0.234985	0.019810	0.019876
2018-09-03 15:00:00	0.005032	0.014527	0.062736	0.090622	0.179436	0.015254	0.015492
2018-09-03 16:00:00	0.00164	0.008205	0.041727	0.060197	0.116131	0.006343	0.006671
2018-09-03 17:00:00	-0.001350	0.000941	0.013335	0.020236	0.040114	-0.000752	-0.000953
2018-09-03 18:00:00	-0.003134	-0.003422	-0.002730	-0.002556	-0.003517	-0.007246	-0.007202
2018-09-03 19:00:00	-0.002816	-0.003513	-0.003379	-0.003468	-0.004706	-0.006948	-0.007088
2018-09-03 20:00:00	-0.003063	-0.004018	-0.003499	-0.003813	-0.005288	-0.007070	-0.007047
2018-09-03 21:00:00	-0.003395	-0.004027	-0.003476	-0.003780	-0.00512	-0.007239	-0.006612
2018-09-03 22:00:00	-0.003425	-0.003788	-0.003621	-0.00373	-0.005122	-0.007607	-0.007343
2018-09-03 23:00:00	-0.003198	-0.003816	-0.003633	-0.003923	-0.005347	-0.007332	-0.007217
2018-09-04 00:00:00	-0.003025	-0.003946	-0.003712	-0.003759	-0.004884	-0.007351	-0.007103
2018-09-04 01:00:00	-0.003077	-0.003887	-0.003557	-0.003735	-0.005151	-0.007478	-0.007402
2018-09-04 02:00:00	-0.003259	-0.003988	-0.003784	-0.003777	-0.005303	-0.007720	-0.006988
2018-09-04 03:00:00	-0.003349	-0.003651	-0.003449	-0.003671	-0.004935	-0.007397	-0.007112
2018-09-04 04:00:00	-0.003424	-0.003613	-0.003738	-0.003639	-0.005153	-0.007202	-0.007151
2018-09-04 05:00:00	-0.003088	-0.003459	-0.00304	-0.003117	-0.004180	-0.007112	-0.006959
2018-09-04 06:00:00	-0.002290	-0.001364	0.004919	0.007834	0.016083	-0.004018	-0.004139
2018-09-04 07:00:00	0.000428	0.00569	0.029101	0.042161	0.079545	0.006357	0.006687
2018-09-04 08:00:00	0.001794	0.008469	0.040582	0.059247	0.110400	0.005691	0.006008
2018-09-04 09:00:00	0.005160	0.015083	0.063983	0.096828	0.198165	0.021337	0.021631
2018-09-04 10:00:00	0.007552	0.021472	0.088372	0.135515	0.284116	0.034688	0.033695
2018-09-04 11:00:00	0.004920	0.014778	0.061415	0.092291	0.185469	0.023955	0.023659
2018-09-04 12:00:00	0.006853	0.017714	0.065872	0.099162	0.206804	0.032489	0.031198
2018-09-04 13:00:00	0.006999	0.019123	0.077365	0.118660	0.255902	0.032136	0.031867
2018-09-04 14:00:00	0.004257	0.012663	0.057354	0.085171	0.185192	0.019383	0.018962
2018-09-04 15:00:00	0.001199	0.007103	0.039041	0.059347	0.130750	0.009974	0.009805
2018-09-04 16:00:00	0.001009	0.005712	0.032789	0.050126	0.104702	0.007194	0.007560
2018-09-04 17:00:00	-0.001487	-0.000699	0.004947	0.007936	0.014757	-0.003297	-0.003162
2018-09-04 18:00:00	-0.002411	-0.002683	-0.002465	-0.002438	-0.002987	-0.005432	-0.005829
2018-09-04 19:00:00	-0.002459	-0.003190	-0.002810	-0.003012	-0.004070	-0.005728	-0.005854
2018-09-04 20:00:00	-0.002638	-0.002932	-0.003084	-0.003152	-0.004053	-0.006067	-0.005784
2018-09-04 21:00:00	-0.002417	-0.002827	-0.002687	-0.003018	-0.004135	-0.005581	-0.005928
2018-09-04 22:00:00	-0.002612	-0.002997	-0.002743	-0.003062	-0.004132	-0.005687	-0.005604
2018-09-04 23:00:00	-0.002486	-0.003124	-0.002758	-0.003050	-0.003893	-0.005552	-0.005328
2018-09-05 00:00:00	-0.002452	-0.002728	-0.002997	-0.003210	-0.003988	-0.005778	-0.005744
2018-09-05 01:00:00	-0.002369	-0.002788	-0.002680	-0.003087	-0.004114	-0.005769	-0.005811
2018-09-05 02:00:00	-0.002525	-0.002997	-0.002807	-0.002985	-0.004066	-0.005710	-0.005716
2018-09-05 03:00:00	-0.002349	-0.002970	-0.002722	-0.002976	-0.004133	-0.005724	-0.005472
2018-09-05 04:00:00	-0.002549	-0.003132	-0.002937	-0.003084	-0.004069	-0.005765	-0.005762
2018-09-05 05:00:00	-0.002532	-0.002827	-0.002748	-0.002806	-0.004000	-0.006178	-0.005765
2018-09-05 06:00:00	-0.002118	-0.002374	-0.000638	0.000147	0.001384	-0.004575	-0.004769
2018-09-05 07:00:00	-0.001705	-0.000544	0.005938	0.009365	0.019310	-0.001666	-0.001711
2018-09-05 08:00:00	-0.001935	-0.001042	0.003600	0.006209	0.013274	-0.003254	-0.002895
2018-09-05 09:00:00	-0.001592	-0.000296	0.007620	0.012629	0.029263	-0.000574	0.000023
2018-09-05 10:00:00	-0.000299	0.002842	0.019329	0.030014	0.066194	0.005301	0.005976
2018-09-05 11:00:00	0.002291	0.008279	0.041333	0.062420	0.138468	0.021230	0.020522
2018-09-05 12:00:00	0.002507	0.009526	0.044155	0.068201	0.148520	0.018181	0.017715
2018-09-05 13:00:00	0.000185	0.004600	0.025904	0.041561	0.100384	0.013724	0.013464
2018-09-05 14:00:00	0.002005	0.007871	0.038742	0.059627	0.133363	0.018123	0.017535
2018-09-05 15:00:00	0.000918	0.005776	0.032498	0.048797	0.105621	0.010149	0.009694
2018-09-05 16:00:00	-0.001307	0.000313	0.011179	0.018005	0.041392	-0.000634	-0.000653
2018-09-05 17:00:00	-0.001720	-0.001442	0.003621	0.006595	0.015425	-0.00341	-0.003541
2018-09-05 18:00:00	-0.002934	-0.002949	-0.002979	-0.002741	-0.003965	-0.006319	-0.006131
2018-09-05 19:00:00	-0.002547	-0.002659	-0.002940	-0.002980	-0.003967	-0.005854	-0.005490
2018-09-05 20:00:00	-0.002371	-0.00319	-0.002755	-0.003062	-0.003494	-0.005258	-0.005526
2018-09-05 21:00:00	-0.002802	-0.003770	-0.003279	-0.003494	-0.004561	-0.006852	-0.006951
2018-09-05 22:00:00	-0.002630	-0.002862	-0.002875	-0.002772	-0.004025	-0.005788	-0.005771
2018-09-05 23:00:00	-0.003124	-0.003725	-0.003199	-0.003592	-0.004959	-0.006844	-0.007061
2018-09-06 00:00:00	-0.003014	-0.003621	-0.003471	-0.003616	-0.004894	-0.007103	-0.006789
2018-09-06 01:00:00	-0.003027	-0.003363	-0.003496	-0.003556	-0.005118	-0.007176	-0.007196
2018-09-06 02:00:00	-0.002618	-0.003040	-0.002702	-0.002778	-0.003983	-0.005859	-0.005749
2018-09-06 03:00:00	-0.002997	-0.003632	-0.003478	-0.003779	-0.004781	-0.006767	-0.007226
2018-09-06 04:00:00	-0.003375	-0.003320	-0.003564	-0.003432	-0.005106	-0.007290	-0.007034
2018-09-06 05:00:00	-0.002343	-0.002937	-0.002795	-0.002772	-0.003882	-0.005915	-0.005797
2018-09-06 06:00:00	-0.002819	-0.002989	-0.001157	-0.000376	0.002143	-0.005758	-0.005976
2018-09-06 07:00:00	-0.002707	-0.002154	0.003064	0.006028	0.016729	-0.002920	-0.003010
2018-09-06 08:00:00	-0.001195	0.000508	0.009728	0.015468	0.033563	-0.000906	-0.000665
2018-09-06 09:00:00	-0.000968	0.001398	0.013893	0.021691	0.048559	0.001075	0.001387
2018-09-06 10:00:00	-0.001005	0.001329	0.015898	0.025568	0.057751	0.002517	0.002484
2018-09-06 11:00:00	-0.001922	0.000291	0.011016	0.018302	0.042695	0.001501	0.001425
2018-09-06 12:00:00	-0.002717	-0.002970	-0.001586	-0.000929	0.001359	-0.005822	-0.006062
2018-09-06 13:00:00	-0.002497	-0.002680	-0.002319	-0.001959	-0.001759	-0.005217	-0.005123
2018-09-06 14:00:00	-0.001582	-0.000770	0.005540	0.010023	0.026278	-0.000643	-0.000672
2018-09-06 15:00:00	-0.002705	-0.002709	0.000954	0.003500	0.012502	-0.003820	-0.003926
2018-09-06 16:00:00	-0.002547	-0.002477	0.001044	0.003066	0.011189	-0.004711	-0.004633
2018-09-06 17:00:00	-0.003110	-0.003413	-0.003100	-0.003254	-0.003492	-0.006703	-0.006722
2018-09-06 18:00:00	-0.002934	-0.003637	-0.003501	-0.003557	-0.004699	-0.006979	-0.006632
2018-09-06 19:00:00	-0.002784	-0.002895	-0.002902	-0.002999	-0.004256	-0.006070	-0.005553
2018-09-06 20:00:00	-0.002833	-0.003870	-0.003436	-0.003881	-0.005037	-0.006970	-0.007052
2018-09-06 21:00:00	-0.003128	-0.003749	-0.003339	-0.003723	-0.004904	-0.006918	-0.007005
2018-09-06 22:00:00	-0.002932	-0.003656	-0.003524	-0.003281	-0.004850	-0.007042	-0.007230
2018-09-06 23:00:00	-0.002994	-0.003523	-0.003199	-0.003696	-0.004857	-0.006467	-0.007411
2018-09-07 00:00:00	-0.003079	-0.003558	-0.003329	-0.003537	-0.004897	-0.007123	-0.007169
2018-09-07 01:00:00	-0.002762	-0.003604	-0.003475	-0.00365	-0.004692	-0.007013	-0.006933
2018-09-07 02:00:00	-0.003055	-0.003523	-0.003395	-0.003450	-0.005005	-0.006947	-0.006950
2018-09-07 03:00:00	-0.003001	-0.003531	-0.003515	-0.003559	-0.004689	-0.007306	-0.007036
2018-09-07 04:00:00	-0.003042	-0.003593	-0.00334	-0.003586	-0.004990	-0.006960	-0.007003
2018-09-07 05:00:00	-0.003043	-0.003573	-0.003368	-0.003568	-0.004830	-0.007040	-0.006982
2018-09-07 06:00:00	-0.002868	-0.003532	-0.002381	-0.002202	-0.001844	-0.006171	-0.006658
2018-09-07 07:00:00	-0.002696	-0.002486	0.001503	0.004214	0.012149	-0.003254	-0.003155
2018-09-07 08:00:00	-0.002663	-0.001735	0.003969	0.007902	0.022177	-0.000987	-0.001589
2018-09-07 09:00:00	-0.002338	-0.000719	0.007059	0.011650	0.026142	-0.000415	-0.000258
2018-09-07 10:00:00	-0.001965	-0.000444	0.009422	0.015093	0.034537	-0.001373	-0.001222
2018-09-07 11:00:00	-0.002962	-0.002377	0.001611	0.004075	0.012839	-0.003509	-0.003589
2018-09-07 12:00:00	-0.001671	-0.000008	0.011926	0.020769	0.052602	0.005496	0.004970
2018-09-07 13:00:00	-0.001906	-0.000686	0.009385	0.016597	0.042571	0.003109	0.002633
2018-09-07 14:00:00	-0.002153	-0.001500	0.005614	0.010845	0.031349	0.000538	-0.000030
2018-09-07 15:00:00	-0.002677	-0.003188	-0.000718	0.000556	0.005342	-0.004801	-0.004885
2018-09-07 16:00:00	-0.002556	-0.002917	-0.000187	0.001676	0.009702	-0.004000	-0.004247
2018-09-07 17:00:00	-0.002845	-0.003343	-0.002232	-0.001936	-0.000531	-0.006118	-0.006357
2018-09-07 18:00:00	-0.003226	-0.003485	-0.003410	-0.003353	-0.004690	-0.007139	-0.007190
2018-09-07 19:00:00	-0.003244	-0.003495	-0.003630	-0.003628	-0.004956	-0.007133	-0.007296
2018-09-07 20:00:00	-0.003136	-0.003844	-0.003437	-0.003635	-0.005046	-0.007049	-0.006982
2018-09-07 21:00:00	-0.002968	-0.003494	-0.003457	-0.003766	-0.004802	-0.007021	-0.007036
2018-09-07 22:00:00	-0.002702	-0.003613	-0.003572	-0.003495	-0.004926	-0.007057	-0.006847
2018-09-07 23:00:00	-0.002915	-0.003685	-0.003596	-0.003662	-0.005063	-0.007191	-0.006928
2018-09-08 00:00:00	-0.003023	-0.003824	-0.003265	-0.003717	-0.004643	-0.007158	-0.007160
2018-09-08 01:00:00	-0.003267	-0.003319	-0.003533	-0.003674	-0.004933	-0.007318	-0.007017
2018-09-08 02:00:00	-0.003030	-0.003640	-0.003340	-0.003654	-0.004874	-0.007081	-0.006831
2018-09-08 03:00:00	-0.002838	-0.003730	-0.003346	-0.003781	-0.004920	-0.006735	-0.007106
2018-09-08 04:00:00	-0.002906	-0.003529	-0.003483	-0.003570	-0.004867	-0.007213	-0.007206
2018-09-08 05:00:00	-0.003132	-0.003770	-0.003438	-0.003730	-0.004936	-0.007156	-0.006815
2018-09-08 06:00:00	-0.002966	-0.003035	-0.002634	-0.002107	-0.001521	-0.006356	-0.006399
2018-09-08 07:00:00	-0.002579	-0.002526	0.000318	0.002530	0.007967	-0.005027	-0.004622
2018-09-08 08:00:00	-0.002738	-0.002261	0.002712	0.005805	0.015730	-0.003308	-0.003500
2018-09-08 09:00:00	-0.002432	-0.002041	0.003544	0.007099	0.017426	-0.002926	-0.003029
2018-09-08 10:00:00	-0.002424	-0.002609	0.001640	0.004093	0.014097	-0.003266	-0.002793
2018-09-08 11:00:00	-0.002671	-0.002696	0.000555	0.002677	0.008824	-0.004392	-0.004093
2018-09-08 12:00:00	-0.001590	-0.000240	0.009700	0.015733	0.035792	0.000821	0.000429
2018-09-08 13:00:00	-0.002727	-0.002357	0.001225	0.003490	0.010934	-0.003227	-0.003860
2018-09-08 14:00:00	-0.002760	-0.002921	-0.000206	0.001457	0.007912	-0.004349	-0.004577
2018-09-08 15:00:00	-0.002978	-0.003354	-0.000919	0.000439	0.005863	-0.004995	-0.005006
2018-09-08 16:00:00	-0.002753	-0.002841	0.000618	0.002946	0.009550	-0.004542	-0.004582
2018-09-08 17:00:00	-0.003126	-0.003368	-0.001971	-0.001308	0.000145	-0.006575	-0.006484
2018-09-08 18:00:00	-0.002986	-0.003660	-0.003513	-0.003576	-0.005045	-0.007352	-0.006951
2018-09-08 19:00:00	-0.003215	-0.003726	-0.003391	-0.003969	-0.005086	-0.007672	-0.007483
2018-09-08 20:00:00	-0.003303	-0.003622	-0.003738	-0.003806	-0.00504	-0.007634	-0.007561
2018-09-08 21:00:00	-0.003398	-0.003861	-0.003532	-0.003842	-0.005166	-0.007351	-0.007321
2018-09-08 22:00:00	-0.003319	-0.003878	-0.003864	-0.003860	-0.005422	-0.007246	-0.007124
2018-09-08 23:00:00	-0.003037	-0.003803	-0.003569	-0.003747	-0.004985	-0.007262	-0.007475
2018-09-09 00:00:00	-0.003271	-0.003740	-0.003878	-0.003877	-0.005250	-0.007134	-0.007413
2018-09-09 01:00:00	-0.003147	-0.003836	-0.003498	-0.003512	-0.004962	-0.006970	-0.007267
2018-09-09 02:00:00	-0.003306	-0.003637	-0.003622	-0.003905	-0.005191	-0.007341	-0.007190
2018-09-09 03:00:00	-0.003519	-0.003938	-0.003618	-0.003819	-0.005133	-0.007228	-0.007497
2018-09-09 04:00:00	-0.003331	-0.003833	-0.003645	-0.003947	-0.005204	-0.007725	-0.007524
2018-09-09 05:00:00	-0.003072	-0.003847	-0.003492	-0.003923	-0.005219	-0.007378	-0.007279
2018-09-09 06:00:00	-0.003362	-0.003736	-0.002784	-0.002841	-0.002358	-0.006794	-0.006667
2018-09-09 07:00:00	-0.003203	-0.003265	-0.001422	-0.000350	0.002924	-0.005705	-0.00600
2018-09-09 08:00:00	0.003945	0.013715	0.055838	0.078208	0.141576	0.016542	0.015823
2018-09-09 09:00:00	0.012466	0.031604	0.107760	0.145889	0.251641	0.038744	0.037503
2018-09-09 10:00:00	0.008166	0.021612	0.071601	0.097257	0.165342	0.018843	0.018673
2018-09-09 11:00:00	0.013370	0.030421	0.092499	0.123043	0.209122	0.028792	0.029497
2018-09-09 12:00:00	0.006693	0.017445	0.060724	0.082354	0.142219	0.013872	0.014370
2018-09-09 13:00:00	0.010969	0.025588	0.088058	0.122647	0.223532	0.030909	0.030654
2018-09-09 14:00:00	0.006336	0.017995	0.065589	0.093884	0.174959	0.026109	0.024600
2018-09-09 15:00:00	0.006743	0.019300	0.072523	0.101188	0.180582	0.028415	0.026696
2018-09-09 16:00:00	0.002736	0.010819	0.047294	0.066456	0.119075	0.012989	0.012183
2018-09-09 17:00:00	-0.000852	0.001664	0.014365	0.020020	0.034034	-0.000129	-0.000311
2018-09-09 18:00:00	-0.002956	-0.003745	-0.002922	-0.003071	-0.004290	-0.007256	-0.007175
2018-09-09 19:00:00	-0.003284	-0.003744	-0.003785	-0.003815	-0.005315	-0.007237	-0.007345
2018-09-09 20:00:00	-0.003518	-0.004084	-0.004253	-0.004022	-0.005864	-0.007789	-0.008178
2018-09-09 21:00:00	-0.003321	-0.003906	-0.003667	-0.003865	-0.004892	-0.007514	-0.0072710
2018-09-09 22:00:00	-0.003332	-0.003989	-0.003716	-0.004190	-0.005268	-0.007677	-0.007150
2018-09-09 23:00:00	-0.003425	-0.003926	-0.003559	-0.003941	-0.005126	-0.007329	-0.007486
2018-09-10 00:00:00	-0.003375	-0.003639	-0.003630	-0.003747	-0.005287	-0.007426	-0.007630
2018-09-10 01:00:00	-0.003267	-0.003773	-0.003761	-0.003883	-0.005411	-0.007602	-0.007355
2018-09-10 02:00:00	-0.003233	-0.003818	-0.003566	-0.003977	-0.00518	-0.007459	-0.007380
2018-09-10 03:00:00	-0.003336	-0.004009	-0.003579	-0.003791	-0.005432	-0.007565	-0.007330
2018-09-10 04:00:00	-0.003274	-0.003700	-0.003791	-0.003800	-0.005452	-0.0072710	-0.007416
2018-09-10 05:00:00	-0.003444	-0.003788	-0.003575	-0.003999	-0.004811	-0.007531	-0.007253
2018-09-10 06:00:00	-0.002160	-0.000786	0.007156	0.010423	0.017885	-0.002848	-0.003364
2018-09-10 07:00:00	-0.001471	0.001236	0.015225	0.022589	0.042963	0.003063	0.002557
2018-09-10 08:00:00	0.001482	0.007673	0.033143	0.045703	0.077478	0.005046	0.0046260
2018-09-10 09:00:00	0.004203	0.013638	0.052045	0.071365	0.120348	0.012382	0.011855
2018-09-10 10:00:00	0.005428	0.016557	0.059392	0.079554	0.131190	0.013159	0.012974
2018-09-10 11:00:00	0.010051	0.024652	0.079568	0.106092	0.174678	0.023031	0.022881
2018-09-10 12:00:00	0.006676	0.018027	0.064594	0.086559	0.146705	0.015665	0.015723
2018-09-10 13:00:00	0.004705	0.014002	0.048969	0.064612	0.103337	0.007864	0.008326
2018-09-10 14:00:00	0.003228	0.012177	0.049054	0.067544	0.117417	0.0106140	0.009817
2018-09-10 15:00:00	-0.000540	0.002909	0.021063	0.030227	0.056459	0.003028	0.002490
2018-09-10 16:00:00	-0.001100	0.001070	0.014681	0.021480	0.039804	0.001627	0.0009530
2018-09-10 17:00:00	-0.002939	-0.002484	0.000499	0.002252	0.005607	-0.004662	-0.005168
2018-09-10 18:00:00	-0.003159	-0.003785	-0.003627	-0.003799	-0.005155	-0.007416	-0.007292
2018-09-10 19:00:00	-0.003326	-0.003550	-0.003748	-0.003820	-0.005066	-0.007739	-0.007439
